1.00
1.40
0.10
  1305
               RESULTATS HYDRODYNAMIQUE ANALYTIQUE

   i         R/pc     u/km.s-1     rho/uma.cm-3      p/dyn.cm-2   R/Rc
    940       0.412608     25699.     6.96784E-01     7.72781E-07     9.54499E-01
    939       0.412632     25696.     6.96672E-01     7.73152E-07     9.54553E-01
    938       0.412655     25694.     6.96559E-01     7.73523E-07     9.54608E-01
    937       0.412679     25691.     6.96446E-01     7.73893E-07     9.54662E-01
    936       0.412702     25689.     6.96332E-01     7.74264E-07     9.54717E-01
    935       0.412726     25686.     6.96217E-01     7.74634E-07     9.54771E-01
    934       0.412749     25684.     6.96102E-01     7.75004E-07     9.54826E-01
    933       0.412773     25681.     6.95986E-01     7.75373E-07     9.54880E-01
    932       0.412797     25679.     6.95869E-01     7.75742E-07     9.54935E-01
    931       0.412820     25676.     6.95752E-01     7.76111E-07     9.54990E-01
    930       0.412844     25674.     6.95634E-01     7.76480E-07     9.55044E-01
    929       0.412867     25671.     6.95515E-01     7.76849E-07     9.55099E-01
    928       0.412891     25669.     6.95396E-01     7.77217E-07     9.55153E-01
    927       0.412915     25666.     6.95275E-01     7.77585E-07     9.55208E-01
    926       0.412938     25664.     6.95154E-01     7.77953E-07     9.55262E-01
    925       0.412962     25661.     6.95033E-01     7.78320E-07     9.55317E-01
    924       0.412985     25659.     6.94911E-01     7.78688E-07     9.55372E-01
    923       0.413009     25656.     6.94788E-01     7.79055E-07     9.55426E-01
    922       0.413033     25654.     6.94664E-01     7.79421E-07     9.55481E-01
    921       0.413056     25651.     6.94540E-01     7.79788E-07     9.55535E-01
    920       0.413080     25649.     6.94415E-01     7.80154E-07     9.55590E-01
    919       0.413103     25646.     6.94289E-01     7.80520E-07     9.55645E-01
    918       0.413127     25644.     6.94163E-01     7.80886E-07     9.55699E-01
    917       0.413151     25641.     6.94035E-01     7.81252E-07     9.55754E-01
    916       0.413174     25639.     6.93908E-01     7.81617E-07     9.55809E-01
    915       0.413198     25636.     6.93779E-01     7.81982E-07     9.55863E-01
    914       0.413221     25634.     6.93650E-01     7.82347E-07     9.55918E-01
    913       0.413245     25632.     6.93520E-01     7.82711E-07     9.55972E-01
    912       0.413269     25629.     6.93389E-01     7.83075E-07     9.56027E-01
    911       0.413292     25627.     6.93258E-01     7.83439E-07     9.56082E-01
    910       0.413316     25624.     6.93126E-01     7.83803E-07     9.56136E-01
    909       0.413340     25622.     6.92993E-01     7.84167E-07     9.56191E-01
    908       0.413363     25619.     6.92860E-01     7.84530E-07     9.56246E-01
    907       0.413387     25617.     6.92726E-01     7.84893E-07     9.56300E-01
    906       0.413410     25614.     6.92591E-01     7.85256E-07     9.56355E-01
    905       0.413434     25612.     6.92455E-01     7.85618E-07     9.56410E-01
    904       0.413458     25610.     6.92319E-01     7.85980E-07     9.56464E-01
    903       0.413481     25607.     6.92182E-01     7.86342E-07     9.56519E-01
    902       0.413505     25605.     6.92045E-01     7.86704E-07     9.56573E-01
    901       0.413529     25602.     6.91906E-01     7.87065E-07     9.56628E-01
    900       0.413552     25600.     6.91767E-01     7.87427E-07     9.56683E-01
    899       0.413576     25597.     6.91627E-01     7.87788E-07     9.56737E-01
    898       0.413599     25595.     6.91487E-01     7.88148E-07     9.56792E-01
    897       0.413623     25593.     6.91346E-01     7.88509E-07     9.56847E-01
    896       0.413647     25590.     6.91204E-01     7.88869E-07     9.56901E-01
    895       0.413670     25588.     6.91061E-01     7.89229E-07     9.56956E-01
    894       0.413694     25585.     6.90918E-01     7.89589E-07     9.57011E-01
    893       0.413718     25583.     6.90774E-01     7.89948E-07     9.57066E-01
    892       0.413741     25581.     6.90630E-01     7.90308E-07     9.57120E-01
    891       0.413765     25578.     6.90484E-01     7.90667E-07     9.57175E-01
    890       0.413789     25576.     6.90338E-01     7.91025E-07     9.57230E-01
    889       0.413812     25573.     6.90191E-01     7.91384E-07     9.57284E-01
    888       0.413836     25571.     6.90044E-01     7.91742E-07     9.57339E-01
    887       0.413860     25569.     6.89895E-01     7.92100E-07     9.57394E-01
    886       0.413883     25566.     6.89746E-01     7.92458E-07     9.57448E-01
    885       0.413907     25564.     6.89597E-01     7.92815E-07     9.57503E-01
    884       0.413930     25561.     6.89446E-01     7.93173E-07     9.57558E-01
    883       0.413954     25559.     6.89295E-01     7.93530E-07     9.57613E-01
    882       0.413978     25557.     6.89143E-01     7.93886E-07     9.57667E-01
    881       0.414001     25554.     6.88991E-01     7.94243E-07     9.57722E-01
    880       0.414025     25552.     6.88838E-01     7.94599E-07     9.57777E-01
    879       0.414049     25549.     6.88684E-01     7.94955E-07     9.57832E-01
    878       0.414072     25547.     6.88529E-01     7.95311E-07     9.57886E-01
    877       0.414096     25545.     6.88374E-01     7.95666E-07     9.57941E-01
    876       0.414120     25542.     6.88218E-01     7.96022E-07     9.57996E-01
    875       0.414143     25540.     6.88061E-01     7.96377E-07     9.58050E-01
    874       0.414167     25538.     6.87903E-01     7.96731E-07     9.58105E-01
    873       0.414191     25535.     6.87745E-01     7.97086E-07     9.58160E-01
    872       0.414214     25533.     6.87586E-01     7.97440E-07     9.58215E-01
    871       0.414238     25530.     6.87426E-01     7.97794E-07     9.58269E-01
    870       0.414262     25528.     6.87266E-01     7.98148E-07     9.58324E-01
    869       0.414285     25526.     6.87105E-01     7.98501E-07     9.58379E-01
    868       0.414309     25523.     6.86943E-01     7.98855E-07     9.58434E-01
    867       0.414333     25521.     6.86780E-01     7.99208E-07     9.58489E-01
    866       0.414356     25519.     6.86617E-01     7.99560E-07     9.58543E-01
    865       0.414380     25516.     6.86453E-01     7.99913E-07     9.58598E-01
    864       0.414404     25514.     6.86288E-01     8.00265E-07     9.58653E-01
    863       0.414427     25512.     6.86122E-01     8.00617E-07     9.58708E-01
    862       0.414451     25509.     6.85956E-01     8.00969E-07     9.58762E-01
    861       0.414475     25507.     6.85789E-01     8.01321E-07     9.58817E-01
    860       0.414499     25505.     6.85622E-01     8.01672E-07     9.58872E-01
    859       0.414522     25502.     6.85453E-01     8.02023E-07     9.58927E-01
    858       0.414546     25500.     6.85284E-01     8.02374E-07     9.58982E-01
    857       0.414570     25498.     6.85114E-01     8.02724E-07     9.59036E-01
    856       0.414593     25495.     6.84944E-01     8.03075E-07     9.59091E-01
    855       0.414617     25493.     6.84772E-01     8.03425E-07     9.59146E-01
    854       0.414641     25491.     6.84600E-01     8.03774E-07     9.59201E-01
    853       0.414664     25488.     6.84427E-01     8.04124E-07     9.59256E-01
    852       0.414688     25486.     6.84254E-01     8.04473E-07     9.59310E-01
    851       0.414712     25484.     6.84080E-01     8.04822E-07     9.59365E-01
    850       0.414735     25481.     6.83905E-01     8.05171E-07     9.59420E-01
    849       0.414759     25479.     6.83729E-01     8.05520E-07     9.59475E-01
    848       0.414783     25477.     6.83552E-01     8.05868E-07     9.59530E-01
    847       0.414807     25474.     6.83375E-01     8.06216E-07     9.59585E-01
    846       0.414830     25472.     6.83197E-01     8.06564E-07     9.59639E-01
    845       0.414854     25470.     6.83019E-01     8.06912E-07     9.59694E-01
    844       0.414878     25467.     6.82839E-01     8.07259E-07     9.59749E-01
    843       0.414901     25465.     6.82659E-01     8.07606E-07     9.59804E-01
    842       0.414925     25463.     6.82478E-01     8.07953E-07     9.59859E-01
    841       0.414949     25460.     6.82296E-01     8.08299E-07     9.59914E-01
    840       0.414973     25458.     6.82114E-01     8.08646E-07     9.59968E-01
    839       0.414996     25456.     6.81931E-01     8.08992E-07     9.60023E-01
    838       0.415020     25454.     6.81747E-01     8.09338E-07     9.60078E-01
    837       0.415044     25451.     6.81562E-01     8.09683E-07     9.60133E-01
    836       0.415067     25449.     6.81377E-01     8.10029E-07     9.60188E-01
    835       0.415091     25447.     6.81191E-01     8.10374E-07     9.60243E-01
    834       0.415115     25444.     6.81004E-01     8.10719E-07     9.60298E-01
    833       0.415139     25442.     6.80816E-01     8.11063E-07     9.60353E-01
    832       0.415162     25440.     6.80628E-01     8.11408E-07     9.60407E-01
    831       0.415186     25438.     6.80439E-01     8.11752E-07     9.60462E-01
    830       0.415210     25435.     6.80249E-01     8.12096E-07     9.60517E-01
    829       0.415233     25433.     6.80059E-01     8.12439E-07     9.60572E-01
    828       0.415257     25431.     6.79867E-01     8.12783E-07     9.60627E-01
    827       0.415281     25428.     6.79675E-01     8.13126E-07     9.60682E-01
    826       0.415305     25426.     6.79482E-01     8.13469E-07     9.60737E-01
    825       0.415328     25424.     6.79289E-01     8.13811E-07     9.60792E-01
    824       0.415352     25422.     6.79094E-01     8.14154E-07     9.60847E-01
    823       0.415376     25419.     6.78899E-01     8.14496E-07     9.60901E-01
    822       0.415400     25417.     6.78703E-01     8.14838E-07     9.60956E-01
    821       0.415423     25415.     6.78507E-01     8.15180E-07     9.61011E-01
    820       0.415447     25413.     6.78309E-01     8.15521E-07     9.61066E-01
    819       0.415471     25410.     6.78111E-01     8.15862E-07     9.61121E-01
    818       0.415495     25408.     6.77912E-01     8.16203E-07     9.61176E-01
    817       0.415518     25406.     6.77713E-01     8.16544E-07     9.61231E-01
    816       0.415542     25404.     6.77512E-01     8.16884E-07     9.61286E-01
    815       0.415566     25401.     6.77311E-01     8.17224E-07     9.61341E-01
    814       0.415590     25399.     6.77109E-01     8.17564E-07     9.61396E-01
    813       0.415613     25397.     6.76906E-01     8.17904E-07     9.61451E-01
    812       0.415637     25395.     6.76703E-01     8.18243E-07     9.61506E-01
    811       0.415661     25392.     6.76499E-01     8.18583E-07     9.61561E-01
    810       0.415685     25390.     6.76294E-01     8.18922E-07     9.61616E-01
    809       0.415708     25388.     6.76088E-01     8.19260E-07     9.61671E-01
    808       0.415732     25386.     6.75881E-01     8.19599E-07     9.61725E-01
    807       0.415756     25383.     6.75674E-01     8.19937E-07     9.61780E-01
    806       0.415780     25381.     6.75466E-01     8.20275E-07     9.61835E-01
    805       0.415803     25379.     6.75257E-01     8.20613E-07     9.61890E-01
    804       0.415827     25377.     6.75047E-01     8.20950E-07     9.61945E-01
    803       0.415851     25374.     6.74837E-01     8.21287E-07     9.62000E-01
    802       0.415875     25372.     6.74626E-01     8.21624E-07     9.62055E-01
    801       0.415898     25370.     6.74414E-01     8.21961E-07     9.62110E-01
    800       0.415922     25368.     6.74201E-01     8.22297E-07     9.62165E-01
    799       0.415946     25365.     6.73988E-01     8.22634E-07     9.62220E-01
    798       0.415970     25363.     6.73773E-01     8.22970E-07     9.62275E-01
    797       0.415993     25361.     6.73558E-01     8.23305E-07     9.62330E-01
    796       0.416017     25359.     6.73343E-01     8.23641E-07     9.62385E-01
    795       0.416041     25357.     6.73126E-01     8.23976E-07     9.62440E-01
    794       0.416065     25354.     6.72909E-01     8.24311E-07     9.62495E-01
    793       0.416089     25352.     6.72691E-01     8.24646E-07     9.62550E-01
    792       0.416112     25350.     6.72472E-01     8.24980E-07     9.62605E-01
    791       0.416136     25348.     6.72252E-01     8.25315E-07     9.62660E-01
    790       0.416160     25345.     6.72031E-01     8.25649E-07     9.62715E-01
    789       0.416184     25343.     6.71810E-01     8.25983E-07     9.62770E-01
    788       0.416207     25341.     6.71588E-01     8.26316E-07     9.62825E-01
    787       0.416231     25339.     6.71365E-01     8.26649E-07     9.62880E-01
    786       0.416255     25337.     6.71141E-01     8.26982E-07     9.62935E-01
    785       0.416279     25334.     6.70917E-01     8.27315E-07     9.62990E-01
    784       0.416303     25332.     6.70692E-01     8.27648E-07     9.63045E-01
    783       0.416326     25330.     6.70466E-01     8.27980E-07     9.63100E-01
    782       0.416350     25328.     6.70239E-01     8.28312E-07     9.63155E-01
    781       0.416374     25326.     6.70011E-01     8.28644E-07     9.63210E-01
    780       0.416398     25323.     6.69783E-01     8.28975E-07     9.63265E-01
    779       0.416422     25321.     6.69554E-01     8.29307E-07     9.63320E-01
    778       0.416445     25319.     6.69324E-01     8.29638E-07     9.63376E-01
    777       0.416469     25317.     6.69093E-01     8.29968E-07     9.63431E-01
    776       0.416493     25315.     6.68861E-01     8.30299E-07     9.63486E-01
    775       0.416517     25313.     6.68629E-01     8.30629E-07     9.63541E-01
    774       0.416541     25310.     6.68396E-01     8.30959E-07     9.63596E-01
    773       0.416564     25308.     6.68162E-01     8.31289E-07     9.63651E-01
    772       0.416588     25306.     6.67927E-01     8.31619E-07     9.63706E-01
    771       0.416612     25304.     6.67691E-01     8.31948E-07     9.63761E-01
    770       0.416636     25302.     6.67455E-01     8.32277E-07     9.63816E-01
    769       0.416660     25299.     6.67218E-01     8.32606E-07     9.63871E-01
    768       0.416683     25297.     6.66980E-01     8.32935E-07     9.63926E-01
    767       0.416707     25295.     6.66741E-01     8.33263E-07     9.63981E-01
    766       0.416731     25293.     6.66501E-01     8.33591E-07     9.64036E-01
    765       0.416755     25291.     6.66261E-01     8.33919E-07     9.64091E-01
    764       0.416779     25289.     6.66020E-01     8.34246E-07     9.64147E-01
    763       0.416802     25286.     6.65778E-01     8.34574E-07     9.64202E-01
    762       0.416826     25284.     6.65535E-01     8.34901E-07     9.64257E-01
    761       0.416850     25282.     6.65291E-01     8.35228E-07     9.64312E-01
    760       0.416874     25280.     6.65047E-01     8.35554E-07     9.64367E-01
    759       0.416898     25278.     6.64801E-01     8.35881E-07     9.64422E-01
    758       0.416922     25276.     6.64555E-01     8.36207E-07     9.64477E-01
    757       0.416945     25274.     6.64308E-01     8.36533E-07     9.64532E-01
    756       0.416969     25271.     6.64061E-01     8.36858E-07     9.64587E-01
    755       0.416993     25269.     6.63812E-01     8.37184E-07     9.64643E-01
    754       0.417017     25267.     6.63563E-01     8.37509E-07     9.64698E-01
    753       0.417041     25265.     6.63312E-01     8.37834E-07     9.64753E-01
    752       0.417064     25263.     6.63061E-01     8.38158E-07     9.64808E-01
    751       0.417088     25261.     6.62810E-01     8.38482E-07     9.64863E-01
    750       0.417112     25259.     6.62557E-01     8.38807E-07     9.64918E-01
    749       0.417136     25256.     6.62303E-01     8.39130E-07     9.64973E-01
    748       0.417160     25254.     6.62049E-01     8.39454E-07     9.65028E-01
    747       0.417184     25252.     6.61794E-01     8.39777E-07     9.65084E-01
    746       0.417208     25250.     6.61538E-01     8.40101E-07     9.65139E-01
    745       0.417231     25248.     6.61281E-01     8.40423E-07     9.65194E-01
    744       0.417255     25246.     6.61023E-01     8.40746E-07     9.65249E-01
    743       0.417279     25244.     6.60765E-01     8.41068E-07     9.65304E-01
    742       0.417303     25241.     6.60505E-01     8.41391E-07     9.65359E-01
    741       0.417327     25239.     6.60245E-01     8.41712E-07     9.65415E-01
    740       0.417351     25237.     6.59984E-01     8.42034E-07     9.65470E-01
    739       0.417374     25235.     6.59722E-01     8.42355E-07     9.65525E-01
    738       0.417398     25233.     6.59460E-01     8.42676E-07     9.65580E-01
    737       0.417422     25231.     6.59196E-01     8.42997E-07     9.65635E-01
    736       0.417446     25229.     6.58932E-01     8.43318E-07     9.65690E-01
    735       0.417470     25227.     6.58667E-01     8.43638E-07     9.65746E-01
    734       0.417494     25224.     6.58401E-01     8.43958E-07     9.65801E-01
    733       0.417518     25222.     6.58134E-01     8.44278E-07     9.65856E-01
    732       0.417541     25220.     6.57866E-01     8.44598E-07     9.65911E-01
    731       0.417565     25218.     6.57597E-01     8.44917E-07     9.65966E-01
    730       0.417589     25216.     6.57328E-01     8.45236E-07     9.66022E-01
    729       0.417613     25214.     6.57058E-01     8.45555E-07     9.66077E-01
    728       0.417637     25212.     6.56786E-01     8.45874E-07     9.66132E-01
    727       0.417661     25210.     6.56514E-01     8.46192E-07     9.66187E-01
    726       0.417685     25208.     6.56241E-01     8.46510E-07     9.66242E-01
    725       0.417708     25205.     6.55968E-01     8.46828E-07     9.66298E-01
    724       0.417732     25203.     6.55693E-01     8.47146E-07     9.66353E-01
    723       0.417756     25201.     6.55418E-01     8.47463E-07     9.66408E-01
    722       0.417780     25199.     6.55141E-01     8.47780E-07     9.66463E-01
    721       0.417804     25197.     6.54864E-01     8.48097E-07     9.66519E-01
    720       0.417828     25195.     6.54586E-01     8.48414E-07     9.66574E-01
    719       0.417852     25193.     6.54307E-01     8.48730E-07     9.66629E-01
    718       0.417876     25191.     6.54028E-01     8.49046E-07     9.66684E-01
    717       0.417899     25189.     6.53747E-01     8.49362E-07     9.66739E-01
    716       0.417923     25187.     6.53465E-01     8.49678E-07     9.66795E-01
    715       0.417947     25185.     6.53183E-01     8.49993E-07     9.66850E-01
    714       0.417971     25182.     6.52900E-01     8.50308E-07     9.66905E-01
    713       0.417995     25180.     6.52616E-01     8.50623E-07     9.66960E-01
    712       0.418019     25178.     6.52331E-01     8.50938E-07     9.67016E-01
    711       0.418043     25176.     6.52045E-01     8.51252E-07     9.67071E-01
    710       0.418067     25174.     6.51758E-01     8.51566E-07     9.67126E-01
    709       0.418091     25172.     6.51471E-01     8.51880E-07     9.67181E-01
    708       0.418114     25170.     6.51182E-01     8.52194E-07     9.67237E-01
    707       0.418138     25168.     6.50893E-01     8.52507E-07     9.67292E-01
    706       0.418162     25166.     6.50603E-01     8.52820E-07     9.67347E-01
    705       0.418186     25164.     6.50311E-01     8.53133E-07     9.67403E-01
    704       0.418210     25162.     6.50019E-01     8.53445E-07     9.67458E-01
    703       0.418234     25160.     6.49726E-01     8.53758E-07     9.67513E-01
    702       0.418258     25158.     6.49433E-01     8.54070E-07     9.67568E-01
    701       0.418282     25156.     6.49138E-01     8.54382E-07     9.67624E-01
    700       0.418306     25153.     6.48842E-01     8.54693E-07     9.67679E-01
    699       0.418330     25151.     6.48546E-01     8.55004E-07     9.67734E-01
    698       0.418353     25149.     6.48249E-01     8.55315E-07     9.67790E-01
    697       0.418377     25147.     6.47950E-01     8.55626E-07     9.67845E-01
    696       0.418401     25145.     6.47651E-01     8.55937E-07     9.67900E-01
    695       0.418425     25143.     6.47351E-01     8.56247E-07     9.67956E-01
    694       0.418449     25141.     6.47050E-01     8.56557E-07     9.68011E-01
    693       0.418473     25139.     6.46748E-01     8.56867E-07     9.68066E-01
    692       0.418497     25137.     6.46446E-01     8.57176E-07     9.68122E-01
    691       0.418521     25135.     6.46142E-01     8.57486E-07     9.68177E-01
    690       0.418545     25133.     6.45837E-01     8.57795E-07     9.68232E-01
    689       0.418569     25131.     6.45532E-01     8.58104E-07     9.68287E-01
    688       0.418593     25129.     6.45225E-01     8.58412E-07     9.68343E-01
    687       0.418616     25127.     6.44918E-01     8.58720E-07     9.68398E-01
    686       0.418640     25125.     6.44610E-01     8.59028E-07     9.68453E-01
    685       0.418664     25123.     6.44301E-01     8.59336E-07     9.68509E-01
    684       0.418688     25121.     6.43991E-01     8.59644E-07     9.68564E-01
    683       0.418712     25119.     6.43680E-01     8.59951E-07     9.68620E-01
    682       0.418736     25117.     6.43368E-01     8.60258E-07     9.68675E-01
    681       0.418760     25115.     6.43055E-01     8.60564E-07     9.68730E-01
    680       0.418784     25113.     6.42741E-01     8.60871E-07     9.68786E-01
    679       0.418808     25110.     6.42427E-01     8.61177E-07     9.68841E-01
    678       0.418832     25108.     6.42111E-01     8.61483E-07     9.68896E-01
    677       0.418856     25106.     6.41795E-01     8.61789E-07     9.68952E-01
    676       0.418880     25104.     6.41477E-01     8.62094E-07     9.69007E-01
    675       0.418904     25102.     6.41159E-01     8.62399E-07     9.69062E-01
    674       0.418928     25100.     6.40840E-01     8.62704E-07     9.69118E-01
    673       0.418951     25098.     6.40520E-01     8.63009E-07     9.69173E-01
    672       0.418975     25096.     6.40198E-01     8.63313E-07     9.69229E-01
    671       0.418999     25094.     6.39876E-01     8.63618E-07     9.69284E-01
    670       0.419023     25092.     6.39553E-01     8.63921E-07     9.69339E-01
    669       0.419047     25090.     6.39229E-01     8.64225E-07     9.69395E-01
    668       0.419071     25088.     6.38904E-01     8.64528E-07     9.69450E-01
    667       0.419095     25086.     6.38579E-01     8.64832E-07     9.69506E-01
    666       0.419119     25084.     6.38252E-01     8.65134E-07     9.69561E-01
    665       0.419143     25082.     6.37924E-01     8.65437E-07     9.69616E-01
    664       0.419167     25080.     6.37595E-01     8.65739E-07     9.69672E-01
    663       0.419191     25078.     6.37266E-01     8.66042E-07     9.69727E-01
    662       0.419215     25076.     6.36935E-01     8.66343E-07     9.69783E-01
    661       0.419239     25074.     6.36604E-01     8.66645E-07     9.69838E-01
    660       0.419263     25072.     6.36271E-01     8.66946E-07     9.69893E-01
    659       0.419287     25070.     6.35938E-01     8.67247E-07     9.69949E-01
    658       0.419311     25068.     6.35603E-01     8.67548E-07     9.70004E-01
    657       0.419335     25066.     6.35268E-01     8.67849E-07     9.70060E-01
    656       0.419359     25064.     6.34931E-01     8.68149E-07     9.70115E-01
    655       0.419383     25062.     6.34594E-01     8.68449E-07     9.70171E-01
    654       0.419407     25060.     6.34256E-01     8.68749E-07     9.70226E-01
    653       0.419431     25058.     6.33917E-01     8.69048E-07     9.70281E-01
    652       0.419455     25056.     6.33576E-01     8.69347E-07     9.70337E-01
    651       0.419479     25054.     6.33235E-01     8.69646E-07     9.70392E-01
    650       0.419502     25052.     6.32893E-01     8.69945E-07     9.70448E-01
    649       0.419526     25050.     6.32550E-01     8.70244E-07     9.70503E-01
    648       0.419550     25048.     6.32206E-01     8.70542E-07     9.70559E-01
    647       0.419574     25046.     6.31861E-01     8.70840E-07     9.70614E-01
    646       0.419598     25044.     6.31515E-01     8.71137E-07     9.70670E-01
    645       0.419622     25042.     6.31167E-01     8.71435E-07     9.70725E-01
    644       0.419646     25040.     6.30819E-01     8.71732E-07     9.70781E-01
    643       0.419670     25038.     6.30470E-01     8.72029E-07     9.70836E-01
    642       0.419694     25036.     6.30120E-01     8.72325E-07     9.70892E-01
    641       0.419718     25034.     6.29769E-01     8.72622E-07     9.70947E-01
    640       0.419742     25032.     6.29417E-01     8.72918E-07     9.71002E-01
    639       0.419766     25030.     6.29064E-01     8.73214E-07     9.71058E-01
    638       0.419790     25028.     6.28710E-01     8.73509E-07     9.71113E-01
    637       0.419814     25026.     6.28355E-01     8.73804E-07     9.71169E-01
    636       0.419838     25024.     6.27999E-01     8.74100E-07     9.71224E-01
    635       0.419862     25023.     6.27642E-01     8.74394E-07     9.71280E-01
    634       0.419886     25021.     6.27284E-01     8.74689E-07     9.71335E-01
    633       0.419910     25019.     6.26925E-01     8.74983E-07     9.71391E-01
    632       0.419934     25017.     6.26565E-01     8.75277E-07     9.71446E-01
    631       0.419958     25015.     6.26204E-01     8.75571E-07     9.71502E-01
    630       0.419982     25013.     6.25842E-01     8.75864E-07     9.71558E-01
    629       0.420006     25011.     6.25479E-01     8.76157E-07     9.71613E-01
    628       0.420030     25009.     6.25115E-01     8.76450E-07     9.71669E-01
    627       0.420054     25007.     6.24750E-01     8.76743E-07     9.71724E-01
    626       0.420078     25005.     6.24383E-01     8.77035E-07     9.71780E-01
    625       0.420102     25003.     6.24016E-01     8.77327E-07     9.71835E-01
    624       0.420126     25001.     6.23648E-01     8.77619E-07     9.71891E-01
    623       0.420150     24999.     6.23279E-01     8.77911E-07     9.71946E-01
    622       0.420174     24997.     6.22909E-01     8.78202E-07     9.72002E-01
    621       0.420198     24995.     6.22537E-01     8.78493E-07     9.72057E-01
    620       0.420222     24993.     6.22165E-01     8.78784E-07     9.72113E-01
    619       0.420246     24991.     6.21792E-01     8.79075E-07     9.72168E-01
    618       0.420270     24989.     6.21417E-01     8.79365E-07     9.72224E-01
    617       0.420294     24987.     6.21042E-01     8.79655E-07     9.72279E-01
    616       0.420318     24985.     6.20665E-01     8.79945E-07     9.72335E-01
    615       0.420342     24983.     6.20288E-01     8.80234E-07     9.72391E-01
    614       0.420366     24981.     6.19909E-01     8.80523E-07     9.72446E-01
    613       0.420390     24980.     6.19529E-01     8.80812E-07     9.72502E-01
    612       0.420414     24978.     6.19149E-01     8.81101E-07     9.72557E-01
    611       0.420438     24976.     6.18767E-01     8.81389E-07     9.72613E-01
    610       0.420462     24974.     6.18384E-01     8.81677E-07     9.72668E-01
    609       0.420486     24972.     6.18000E-01     8.81965E-07     9.72724E-01
    608       0.420510     24970.     6.17615E-01     8.82253E-07     9.72780E-01
    607       0.420535     24968.     6.17229E-01     8.82540E-07     9.72835E-01
    606       0.420559     24966.     6.16842E-01     8.82827E-07     9.72891E-01
    605       0.420583     24964.     6.16454E-01     8.83114E-07     9.72946E-01
    604       0.420607     24962.     6.16065E-01     8.83400E-07     9.73002E-01
    603       0.420631     24960.     6.15675E-01     8.83687E-07     9.73058E-01
    602       0.420655     24958.     6.15283E-01     8.83973E-07     9.73113E-01
    601       0.420679     24956.     6.14891E-01     8.84258E-07     9.73169E-01
    600       0.420703     24954.     6.14497E-01     8.84544E-07     9.73224E-01
    599       0.420727     24952.     6.14103E-01     8.84829E-07     9.73280E-01
    598       0.420751     24951.     6.13707E-01     8.85114E-07     9.73336E-01
    597       0.420775     24949.     6.13310E-01     8.85398E-07     9.73391E-01
    596       0.420799     24947.     6.12912E-01     8.85683E-07     9.73447E-01
    595       0.420823     24945.     6.12513E-01     8.85967E-07     9.73503E-01
    594       0.420847     24943.     6.12113E-01     8.86250E-07     9.73558E-01
    593       0.420871     24941.     6.11712E-01     8.86534E-07     9.73614E-01
    592       0.420895     24939.     6.11310E-01     8.86817E-07     9.73669E-01
    591       0.420919     24937.     6.10906E-01     8.87100E-07     9.73725E-01
    590       0.420943     24935.     6.10502E-01     8.87383E-07     9.73781E-01
    589       0.420967     24933.     6.10096E-01     8.87665E-07     9.73836E-01
    588       0.420991     24931.     6.09689E-01     8.87947E-07     9.73892E-01
    587       0.421015     24929.     6.09282E-01     8.88229E-07     9.73948E-01
    586       0.421039     24928.     6.08873E-01     8.88511E-07     9.74003E-01
    585       0.421064     24926.     6.08463E-01     8.88792E-07     9.74059E-01
    584       0.421088     24924.     6.08051E-01     8.89073E-07     9.74115E-01
    583       0.421112     24922.     6.07639E-01     8.89354E-07     9.74170E-01
    582       0.421136     24920.     6.07226E-01     8.89634E-07     9.74226E-01
    581       0.421160     24918.     6.06811E-01     8.89915E-07     9.74282E-01
    580       0.421184     24916.     6.06395E-01     8.90195E-07     9.74337E-01
    579       0.421208     24914.     6.05978E-01     8.90474E-07     9.74393E-01
    578       0.421232     24912.     6.05560E-01     8.90754E-07     9.74449E-01
    577       0.421256     24910.     6.05141E-01     8.91033E-07     9.74504E-01
    576       0.421280     24909.     6.04721E-01     8.91312E-07     9.74560E-01
    575       0.421304     24907.     6.04299E-01     8.91590E-07     9.74616E-01
    574       0.421328     24905.     6.03877E-01     8.91868E-07     9.74671E-01
    573       0.421352     24903.     6.03453E-01     8.92146E-07     9.74727E-01
    572       0.421376     24901.     6.03028E-01     8.92424E-07     9.74783E-01
    571       0.421401     24899.     6.02602E-01     8.92702E-07     9.74839E-01
    570       0.421425     24897.     6.02175E-01     8.92979E-07     9.74894E-01
    569       0.421449     24895.     6.01746E-01     8.93256E-07     9.74950E-01
    568       0.421473     24893.     6.01317E-01     8.93532E-07     9.75006E-01
    567       0.421497     24892.     6.00886E-01     8.93808E-07     9.75061E-01
    566       0.421521     24890.     6.00454E-01     8.94085E-07     9.75117E-01
    565       0.421545     24888.     6.00021E-01     8.94360E-07     9.75173E-01
    564       0.421569     24886.     5.99587E-01     8.94636E-07     9.75229E-01
    563       0.421593     24884.     5.99151E-01     8.94911E-07     9.75284E-01
    562       0.421617     24882.     5.98715E-01     8.95186E-07     9.75340E-01
    561       0.421641     24880.     5.98277E-01     8.95460E-07     9.75396E-01
    560       0.421665     24878.     5.97838E-01     8.95735E-07     9.75452E-01
    559       0.421690     24877.     5.97398E-01     8.96009E-07     9.75507E-01
    558       0.421714     24875.     5.96956E-01     8.96283E-07     9.75563E-01
    557       0.421738     24873.     5.96514E-01     8.96556E-07     9.75619E-01
    556       0.421762     24871.     5.96070E-01     8.96829E-07     9.75675E-01
    555       0.421786     24869.     5.95625E-01     8.97102E-07     9.75730E-01
